region,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_discount,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi
Jakarta Timur,0.00,1212500.00,5.00,3.00,8.00,Kos Campur,10.50,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Timur,1.00,2275000.00,0.00,0.00,0.00,Kos Putri,25.00,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0
Jakarta Timur,0.00,1645000.00,0.00,0.00,0.00,Kos Putri,14.00,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
Jakarta Timur,0.00,1645000.00,0.00,0.00,0.00,Kos Putri,14.00,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
Jakarta Timur,0.00,1645000.00,0.00,0.00,0.00,Kos Putri,14.00,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
Jakarta Timur,0.00,1645000.00,0.00,0.00,0.00,Kos Putri,14.00,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
Jakarta Timur,0.00,1645000.00,0.00,0.00,0.00,Kos Putri,14.00,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
Jakarta Timur,2.00,970000.00,0.00,0.00,4.00,Kos Putri,8.10,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
Jakarta Barat,2.00,1865000.00,4.40,7.00,26.00,Kos Campur,16.80,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
Jakarta Barat,0.00,2257500.00,5.00,1.00,9.00,Kos Campur,16.80,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
Jakarta Barat,1.00,2647000.00,0.00,0.00,0.00,Kos Campur,16.80,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
Jakarta Barat,2.00,2959800.00,4.80,7.00,12.00,Kos Campur,10.50,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Barat,0.00,2705000.00,4.80,25.00,38.00,Kos Campur,9.00,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Barat,0.00,1875000.00,4.90,17.00,27.00,Kos Campur,9.00,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Selatan,1.00,2400000.00,4.90,10.00,17.00,Kos Putri,9.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,2400000.00,4.90,10.00,17.00,Kos Putri,12.25,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2827500.00,4.80,25.00,43.00,Kos Campur,8.10,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Jakarta Selatan,2.00,3350000.00,4.60,24.00,35.00,Kos Campur,18.00,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,0.00,1855000.00,4.80,14.00,27.00,Kos Putra,10.64,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
Jakarta Selatan,3.00,3425000.00,4.60,106.00,205.00,Kos Campur,10.50,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
Jakarta Selatan,0.00,3625000.00,4.60,2.00,8.00,Kos Campur,19.25,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
Jakarta Barat,1.00,2175000.00,4.80,8.00,13.00,Kos Putri,40.00,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
Jakarta Barat,1.00,2075000.00,4.60,17.00,30.00,Kos Putri,36.00,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,1235000.00,4.40,1.00,2.00,Kos Campur,10.24,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
Jakarta Timur,1.00,2115000.00,4.60,25.00,62.00,Kos Putri,12.00,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
Jakarta Timur,0.00,1583000.00,4.60,17.00,29.00,Kos Putri,9.00,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Timur,1.00,1678000.00,4.60,50.00,87.00,Kos Putri,12.00,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Barat,0.00,1545000.00,4.30,4.00,7.00,Kos Campur,6.00,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Jakarta Barat,0.00,1375000.00,4.50,13.00,31.00,Kos Campur,6.00,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Jakarta Barat,1.00,1451000.00,4.60,6.00,16.00,Kos Campur,12.00,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0
Jakarta Barat,0.00,1184200.00,4.80,10.00,17.00,Kos Campur,8.75,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
Jakarta Pusat,0.00,2025000.00,4.90,11.00,37.00,Kos Putri,9.00,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,3775000.00,4.80,57.00,111.00,Kos Campur,12.00,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Pusat,0.00,2210000.00,4.80,12.00,21.00,Kos Campur,8.00,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Barat,0.00,1432600.00,5.00,4.00,4.00,Kos Campur,8.46,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Jakarta Selatan,0.00,880000.00,4.80,5.00,12.00,Kos Campur,9.00,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
Jakarta Utara,0.00,1775000.00,4.60,3.00,7.00,Kos Putri,10.50,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Utara,0.00,1675000.00,5.00,6.00,12.00,Kos Putri,8.75,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Utara,0.00,1675000.00,5.00,1.00,3.00,Kos Putri,7.50,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Utara,0.00,1525000.00,0.00,0.00,2.00,Kos Putri,6.25,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,0.00,1975000.00,4.80,15.00,27.00,Kos Putri,14.00,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2325000.00,4.60,18.00,32.00,Kos Putri,12.00,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,2400000.00,4.60,14.00,23.00,Kos Putri,9.60,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Timur,0.00,2115000.00,4.80,48.00,96.00,Kos Campur,9.00,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Jakarta Timur,0.00,2020000.00,4.50,28.00,53.00,Kos Campur,9.00,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Jakarta Barat,0.00,1972500.00,0.00,0.00,3.00,Kos Campur,13.44,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0
Jakarta Selatan,2.00,2800000.00,4.80,34.00,69.00,Kos Campur,17.50,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
Jakarta Selatan,1.00,3065000.00,4.80,15.00,27.00,Kos Campur,22.50,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
Jakarta Pusat,0.00,2025000.00,4.80,49.00,76.00,Kos Putri,13.50,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
Jakarta Pusat,3.00,1875000.00,4.60,74.00,115.00,Kos Campur,8.75,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Jakarta Pusat,0.00,1735000.00,4.60,1.00,3.00,Kos Campur,8.75,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
Jakarta Pusat,0.00,3445000.00,0.00,0.00,0.00,Kos Campur,20.00,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Jakarta Barat,0.00,2141000.00,0.00,0.00,6.00,Kos Campur,12.16,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Barat,0.00,1865000.00,4.90,1.00,39.00,Kos Campur,7.84,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Selatan,1.00,2325000.00,4.60,3.00,8.00,Kos Putra,17.34,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Jakarta Selatan,0.00,2095000.00,5.00,1.00,3.00,Kos Putra,12.25,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Pusat,0.00,2877000.00,4.60,4.00,9.00,Kos Campur,11.84,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Pusat,0.00,2732500.00,4.90,3.00,5.00,Kos Campur,16.00,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Pusat,0.00,2495000.00,4.60,24.00,40.00,Kos Campur,10.36,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Timur,0.00,1782500.00,5.00,7.00,16.00,Kos Putra,13.50,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
Jakarta Timur,0.00,525000.00,5.00,1.00,3.00,Kos Putra,7.50,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0
Jakarta Barat,0.00,1865000.00,4.90,73.00,130.00,Kos Campur,7.56,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Barat,1.00,1773000.00,4.80,9.00,21.00,Kos Campur,6.72,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Barat,0.00,1359000.00,4.80,5.00,8.00,Kos Campur,9.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,2075000.00,4.80,26.00,53.00,Kos Putri,12.00,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Barat,0.00,1212500.00,4.60,42.00,84.00,Kos Campur,6.00,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Selatan,0.00,2020000.00,4.80,15.00,22.00,Kos Campur,7.56,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Jakarta Utara,1.00,1610000.00,4.30,9.00,11.00,Kos Campur,9.00,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Utara,0.00,1426000.00,4.60,9.00,13.00,Kos Campur,7.50,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Utara,0.00,1150000.00,4.60,126.00,186.00,Kos Campur,5.00,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
Jakarta Utara,1.00,966000.00,4.60,27.00,47.00,Kos Campur,5.00,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,3587500.00,4.40,2.00,7.00,Kos Campur,9.60,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,2.00,2780000.00,4.50,32.00,56.00,Kos Campur,12.00,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Selatan,1.00,2210000.00,4.50,11.00,22.00,Kos Campur,14.00,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
Jakarta Selatan,2.00,1830000.00,4.60,28.00,42.00,Kos Campur,12.00,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
Jakarta Barat,0.00,3875000.00,4.50,9.00,23.00,Kos Campur,32.64,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
Jakarta Barat,0.00,3675000.00,4.90,14.00,32.00,Kos Campur,21.00,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
Jakarta Selatan,1.00,2775000.00,4.50,1.00,6.00,Kos Campur,30.00,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Selatan,3.00,2075000.00,4.80,37.00,54.00,Kos Campur,9.60,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Pusat,0.00,1735000.00,4.90,1.00,1.00,Kos Putri,9.25,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Pusat,0.00,1592500.00,0.00,0.00,5.00,Kos Putri,6.75,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
Jakarta Pusat,0.00,1545000.00,4.80,2.00,5.00,Kos Putri,9.25,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Pusat,0.00,1260000.00,4.90,3.00,15.00,Kos Putri,7.50,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,3255000.00,4.90,4.00,10.00,Kos Putri,16.56,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
Jakarta Selatan,0.00,2732500.00,4.80,4.00,3.00,Kos Putri,14.10,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2417000.00,4.60,3.00,7.00,Kos Putri,13.50,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
Jakarta Selatan,0.00,1830000.00,4.60,1.00,1.00,Kos Putri,9.00,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2025000.00,4.60,5.00,14.00,Kos Putri,7.50,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
Jakarta Timur,1.00,1260000.00,4.60,14.00,19.00,Kos Putri,9.00,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
Jakarta Timur,0.00,2305000.00,5.00,2.00,5.00,Kos Campur,13.50,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
Jakarta Timur,1.00,2125000.00,4.90,36.00,70.00,Kos Campur,9.00,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
Jakarta Timur,0.00,2613750.00,4.90,2.00,4.00,Kos Campur,13.02,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Jakarta Selatan,0.00,2325000.00,4.60,7.00,18.00,Kos Putra,10.50,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Utara,3.00,1592500.00,4.80,26.00,23.00,Kos Campur,12.60,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
Jakarta Utara,0.00,1497500.00,4.80,46.00,55.00,Kos Campur,11.25,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
Jakarta Utara,0.00,1117500.00,4.90,1.00,2.00,Kos Campur,12.24,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
Jakarta Utara,0.00,1022500.00,4.80,10.00,12.00,Kos Campur,8.64,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
Jakarta Pusat,0.00,1805000.00,4.50,14.00,24.00,Kos Putra,11.61,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
Jakarta Pusat,0.00,1495000.00,4.80,51.00,76.00,Kos Putra,4.62,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Jakarta Timur,2.00,1440000.00,4.80,4.00,17.00,Kos Putri,13.50,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2200000.00,4.60,61.00,108.00,Kos Campur,9.00,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Jakarta Timur,2.00,1727000.00,4.90,1.00,2.00,Kos Putri,10.50,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0
Jakarta Pusat,0.00,1545000.00,5.00,8.00,21.00,Kos Putri,6.25,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
Jakarta Pusat,0.00,1307500.00,0.00,0.00,8.00,Kos Putri,6.25,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
Jakarta Pusat,0.00,1225000.00,5.00,1.00,3.00,Kos Putri,6.00,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2785000.00,0.00,0.00,0.00,Kos Campur,14.64,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,2685000.00,4.80,2.00,4.00,Kos Campur,11.90,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Selatan,2.00,2725000.00,4.60,23.00,45.00,Kos Campur,15.96,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
Jakarta Selatan,0.00,1275000.00,4.90,25.00,52.00,Kos Putri,11.20,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Jakarta Selatan,0.00,1525000.00,4.90,10.00,14.00,Kos Putri,11.20,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
Jakarta Pusat,3.00,2125000.00,4.80,32.00,50.00,Kos Putri,7.44,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
Jakarta Timur,1.00,2425000.00,4.60,12.00,22.00,Kos Campur,9.45,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Pusat,0.00,1331400.00,4.40,2.00,12.00,Kos Putri,5.44,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
Jakarta Timur,0.00,1763500.00,0.00,0.00,0.00,Kos Campur,10.50,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
Jakarta Timur,1.00,1497500.00,4.80,21.00,36.00,Kos Campur,10.50,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
Jakarta Utara,0.00,2775000.00,4.80,54.00,88.00,Kos Campur,14.10,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,0.00,2225000.00,4.80,14.00,27.00,Kos Campur,8.10,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Barat,1.00,1809800.00,4.90,1.00,4.00,Kos Putri,7.84,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Barat,0.00,1906000.00,4.80,10.00,16.00,Kos Putri,7.50,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Jakarta Barat,1.00,1792000.00,4.90,65.00,115.00,Kos Putri,6.00,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Jakarta Utara,3.00,2070000.00,4.60,36.00,74.00,Kos Campur,5.28,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0
Jakarta Barat,1.00,1925000.00,4.80,7.00,13.00,Kos Campur,8.00,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
Jakarta Barat,1.00,1625000.00,4.60,1.00,4.00,Kos Campur,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Barat,0.00,1313000.00,4.40,4.00,5.00,Kos Campur,9.60,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
Jakarta Barat,1.00,1402500.00,4.60,4.00,7.00,Kos Campur,11.31,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Jakarta Barat,3.00,2049000.00,4.50,3.00,18.00,Kos Campur,12.90,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Barat,3.00,2475000.00,4.80,16.00,41.00,Kos Campur,12.00,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Jakarta Barat,0.00,2525000.00,4.60,26.00,49.00,Kos Campur,12.00,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Jakarta Barat,0.00,3085000.00,4.90,4.00,11.00,Kos Campur,20.00,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,0.00,2185000.00,5.00,1.00,3.00,Kos Putri,15.00,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
Jakarta Timur,0.00,1402500.00,4.80,17.00,23.00,Kos Campur,8.32,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Jakarta Timur,1.00,1355000.00,4.90,17.00,16.00,Kos Campur,7.50,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Jakarta Utara,1.00,1575000.00,4.90,6.00,6.00,Kos Putri,10.50,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
Jakarta Utara,0.00,1775000.00,4.90,2.00,1.00,Kos Putri,16.50,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
Jakarta Utara,0.00,1925000.00,4.90,2.00,1.00,Kos Putri,20.00,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0
Jakarta Utara,3.00,2232500.00,4.90,1.00,2.00,Kos Campur,9.00,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
