room_name,region,location,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi,is_discount
Kost Singgahsini Clean Room SPR Tipe B Taman Sari Jakarta Barat,Jakarta Barat,Taman Sari,0.00,1925000.00,4.80,21.00,43.00,Kos Campur,10.56,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
Kost Singgahsini Clean Room SPR Tipe C Taman Sari Jakarta Barat,Jakarta Barat,Taman Sari,0.00,1681000.00,4.50,6.00,10.00,Kos Campur,11.16,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
Kost Singgahsini Cleo Damai 2 Tipe A Kebayoran Baru Jakarta Selatan,Jakarta Selatan,Kebayoran Baru,1.00,3625000.00,4.60,3.00,10.00,Kos Campur,18.00,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Kost Singgahsini Condet Raya 3 Tipe A Kramat Jati Jakarta Timur,Jakarta Timur,Kramat Jati,3.00,1635000.00,4.80,15.00,18.00,Kos Campur,7.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
Kost Singgahsini Condet Raya 3 Tipe B Kramat Jati Jakarta Timur,Jakarta Timur,Kramat Jati,0.00,1592500.00,4.50,23.00,31.00,Kos Campur,7.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
Kost Singgahsini Condet Raya 3 Tipe D Kramat Jati Jakarta Timur,Jakarta Timur,Kramat Jati,0.00,1037000.00,4.50,43.00,72.00,Kos Campur,7.50,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
Kost Singgahsini Condet Raya 3 Tipe E Kramat Jati Jakarta Timur,Jakarta Timur,Kramat Jati,3.00,927500.00,4.60,21.00,40.00,Kos Campur,8.40,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
Kost Singgahsini Coteca BINUS Anggrek Tipe A Rawa Belong Jakarta Barat,Jakarta Barat,Palmerah,0.00,1877500.00,4.60,48.00,90.00,Kos Campur,8.75,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini Coteca BINUS Anggrek Tipe B Rawa Belong Jakarta Barat,Jakarta Barat,Palmerah,0.00,1592500.00,4.60,49.00,81.00,Kos Campur,7.50,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini Cozy Rawasari Tipe A Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,1.00,1842000.00,4.80,31.00,50.00,Kos Campur,7.20,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
Kost Singgahsini Cozy Rawasari Tipe B Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,1750000.00,4.80,27.00,45.00,Kos Campur,7.20,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
Kost Singgahsini Cynthia Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,1545000.00,4.90,43.00,56.00,Kos Campur,12.00,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini D Nahuma Jatiwaringin Tipe A Makasar Jakarta Timur,Jakarta Timur,Makasar,3.00,2115000.00,4.60,7.00,12.00,Kos Campur,16.00,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
Kost Singgahsini D Nahuma Jatiwaringin Tipe B Makasar Jakarta Timur,Jakarta Timur,Makasar,0.00,1906000.00,4.60,18.00,34.00,Kos Campur,12.00,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
Kost Singgahsini D Parama Kelinci Raya Tipe A Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,2691000.00,4.60,1.00,4.00,Kos Campur,9.61,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Kost Singgahsini D Parama Kelinci Raya Tipe B Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,3312000.00,4.80,4.00,7.00,Kos Campur,17.64,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Kost Singgahsini D Parama Kelinci Raya Tipe C Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,2992500.00,4.00,1.00,4.00,Kos Campur,10.50,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Kost Singgahsini Da Quinta Kelapa Sawit Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,3.00,1592500.00,4.80,50.00,80.00,Kos Campur,12.00,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini Da Quinta Kelapa Sawit Tipe B Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,1.00,1830000.00,4.50,16.00,23.00,Kos Campur,14.00,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
Kost Singgahsini Dahlia I Tipe A Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,1865000.00,0.00,0.00,1.00,Kos Putri,9.00,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Kost Singgahsini Dahlia I Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,1875000.00,4.90,3.00,8.00,Kos Putri,7.20,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Kost Singgahsini Dahlia I Tipe C Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,1625000.00,4.80,11.00,14.00,Kos Putri,6.30,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Kost Singgahsini Dahlia I Tipe D Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,1525000.00,4.90,11.00,17.00,Kos Putri,5.76,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Kost Singgahsini Dali Teges Tipe A Menteng Dalam Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1925000.00,4.80,4.00,6.00,Kos Putra,9.00,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1
Kost Singgahsini Dali Teges Tipe A Menteng Dalam Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1925000.00,4.80,4.00,6.00,Kos Putra,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kost Singgahsini Dali Teges Tipe B Menteng Dalam Jakarta Selatan,Jakarta Selatan,Tebet,0.00,2025000.00,4.80,19.00,25.00,Kos Campur,12.00,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Kost Singgahsini Damai Sapphire Tipe A Kebayoran Baru Jakarta Selatan,Jakarta Selatan,Kebayoran Baru,1.00,4075000.00,4.80,16.00,29.00,Kos Campur,13.50,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini Damai Sapphire Tipe E Kebayoran Baru Jakarta Selatan,Jakarta Selatan,Kebayoran Baru,1.00,3025000.00,4.80,40.00,68.00,Kos Campur,13.50,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini Danysa Tipe A Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,2187000.00,5.00,3.00,4.00,Kos Campur,9.00,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini De 80s Tipe A Matraman Jakarta Timur,Jakarta Timur,Matraman,1.00,2305000.00,4.30,5.00,21.00,Kos Putri,12.00,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Kost Singgahsini De 80s Tipe B Matraman Jakarta Timur,Jakarta Timur,Matraman,1.00,2275000.00,4.40,9.00,31.00,Kos Putri,8.10,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Kost Singgahsini De 80s Tipe C Matraman Jakarta Timur,Jakarta Timur,Matraman,2.00,2025000.00,4.50,16.00,31.00,Kos Putri,8.10,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Kost Singgahsini De 9 House Tipe A Menteng Jakarta Pusat,Jakarta Pusat,Menteng,0.00,2293000.00,0.00,0.00,8.00,Kos Campur,10.50,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
Kost Singgahsini De Rooms 1 Batu Tipe B Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,1681000.00,4.30,1.00,14.00,Kos Campur,12.00,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
Kost Singgahsini Dempo 9 Tipe A Menteng Jakarta Pusat,Jakarta Pusat,Menteng,1.00,3160000.00,4.30,5.00,6.00,Kos Campur,25.00,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini Dempo 9 Tipe B Menteng Jakarta Pusat,Jakarta Pusat,Menteng,1.00,2210000.00,4.60,20.00,28.00,Kos Campur,16.00,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Kost Singgahsini Dempo 9 Tipe C Menteng Jakarta Pusat,Jakarta Pusat,Menteng,0.00,1911000.00,4.00,1.00,2.00,Kos Campur,11.52,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Kost Singgahsini Dempo 9 Tipe D Menteng Jakarta Pusat,Jakarta Pusat,Menteng,0.00,1782500.00,4.60,3.00,7.00,Kos Campur,10.08,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
Kost Singgahsini Discovery Home Tipe A Kebon Jeruk Jakarta Barat,Jakarta Barat,Kebon Jeruk,0.00,1465000.00,4.10,9.00,34.00,Kos Campur,7.29,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
Kost Singgahsini Dito Jati Padang Tipe A Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,1.00,3025000.00,4.80,3.00,6.00,Kos Campur,19.11,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
Kost Singgahsini Dito Jati Padang Tipe B Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,2.00,2525000.00,4.80,13.00,26.00,Kos Campur,10.50,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0
Kost Singgahsini Dito Jati Padang Tipe C Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,2225000.00,5.00,3.00,9.00,Kos Campur,6.96,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
Kost Singgahsini Dstudio MRT Haji Nawi Tipe A Cilandak Jakarta Selatan,Jakarta Selatan,Cilandak,0.00,3325000.00,4.80,15.00,37.00,Kos Campur,9.00,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini Dwi Cempaka IX Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,1235000.00,5.00,4.00,14.00,Kos Campur,10.24,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
Kost Singgahsini Dwi Warna 18A Tipe A Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,1877500.00,4.90,15.00,30.00,Kos Campur,12.04,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost Singgahsini Dwi Warna 18A Tipe B Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,1592500.00,4.80,7.00,9.00,Kos Campur,6.09,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
Kost Singgahsini East 37 Tipe A Tebet Timur Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1895000.00,4.60,12.00,21.00,Kos Putra,6.21,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini East 37 Tipe E Tebet Timur Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1725000.00,4.80,7.00,7.00,Kos Campur,6.00,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini Elani Residence Tipe A Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,1591250.00,4.80,7.00,16.00,Kos Campur,7.00,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini Elani Residence Tipe B Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,2113750.00,4.80,11.00,16.00,Kos Campur,10.50,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini Elani Residence Tipe C Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,2921250.00,5.00,14.00,24.00,Kos Campur,10.50,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Kost Singgahsini Elani Residence Tipe D Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,2369000.00,4.90,17.00,27.00,Kos Campur,10.50,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini Elani Residence Tipe E Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,3266000.00,4.90,11.00,23.00,Kos Campur,10.50,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini Eshan Kayu Manis Tipe A Matraman Jakarta Timur,Jakarta Timur,Matraman,1.00,1875000.00,4.80,93.00,109.00,Kos Campur,9.52,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
Kost Singgahsini Fatimah Tipe B Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1900000.00,4.80,5.00,11.00,Kos Putri,10.24,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost Singgahsini Fortune House Tipe A Cipayung Jakarta Timur,Jakarta Timur,Cipayung,0.00,1589000.00,5.00,2.00,9.00,Kos Campur,15.00,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini Fortune House Tipe B Cipayung Jakarta Timur,Jakarta Timur,Cipayung,1.00,1405000.00,4.90,4.00,21.00,Kos Campur,11.70,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini Fortune House Tipe C Cipayung Jakarta Timur,Jakarta Timur,Cipayung,0.00,1260000.00,5.00,2.00,4.00,Kos Campur,15.00,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini Fortune House Tipe D Cipayung Jakarta Timur,Jakarta Timur,Cipayung,0.00,1070000.00,5.00,4.00,29.00,Kos Campur,11.70,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini G Kavling Tipe A Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,2072500.00,4.90,2.00,22.00,Kos Putra,12.00,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1
Kost Singgahsini Gang Kelinci 13 Tipe A Kramat Jati Jakarta Timur,Jakarta Timur,Kramat Jati,0.00,1497500.00,4.90,6.00,15.00,Kos Putri,8.75,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
Kost Singgahsini Gardena Utama 5 Tipe A Kalideres Jakarta Barat,Jakarta Barat,Kali Deres,0.00,1900000.00,5.00,1.00,5.00,Kos Campur,14.00,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini Gardena Utama 5 Tipe B Kalideres Jakarta Barat,Jakarta Barat,Kali Deres,1.00,1725000.00,4.60,7.00,9.00,Kos Campur,9.62,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Gardena Utama 5 Tipe C Kalideres Jakarta Barat,Jakarta Barat,Kali Deres,0.00,1675000.00,4.60,18.00,43.00,Kos Campur,9.10,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Gasyafa Tanjung Barat 45 Tipe A Jagakarsa Jakarta Selatan,Jakarta Selatan,Jagakarsa,3.00,1687500.00,4.90,24.00,38.00,Kos Putri,12.00,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1
Kost Singgahsini Gasyafa Tanjung Barat 45 Tipe C Jagakarsa Jakarta Selatan,Jakarta Selatan,Jagakarsa,0.00,1307500.00,5.00,2.00,5.00,Kos Putri,7.00,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Kost Singgahsini Gelong Baru Soejartosandi Tipe B Tomang Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2405000.00,4.80,21.00,32.00,Kos Putri,9.00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
Kost Singgahsini Gelong Mansion 8 Tipe B Tomang Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2025000.00,4.80,8.00,19.00,Kos Campur,8.51,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Gelong Mansion 8 Tipe C Tomang Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,1825000.00,4.90,18.00,54.00,Kos Campur,8.51,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Gelong Residence 25 Tipe A Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2450000.00,4.60,104.00,210.00,Kos Campur,13.50,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
Kost Singgahsini Gelong Residence 25 Tipe B Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,1750000.00,0.00,0.00,16.00,Kos Campur,13.50,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
Kost Singgahsini Gelong Residence 27 Tipe A Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,3.00,2630000.00,4.60,86.00,208.00,Kos Campur,12.15,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Kost Singgahsini Gelong Residence 27 Tipe B Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2730000.00,4.60,15.00,29.00,Kos Campur,13.50,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Kost Singgahsini Gents Home Tipe A Pesanggrahan Jakarta Selatan,Jakarta Selatan,Pesanggrahan,0.00,1681000.00,4.80,62.00,155.00,Kos Putra,5.52,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini Gracia Tipe A Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,3680000.00,0.00,0.00,0.00,Kos Putri,22.50,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini Gracia Tipe A Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1855000.00,4.80,21.00,68.00,Kos Campur,8.16,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Gracia Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,2.00,2944000.00,0.00,0.00,0.00,Kos Putri,15.04,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini Gracia Tipe B Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1495000.00,4.60,4.00,14.00,Kos Campur,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kost Singgahsini Gracia Tipe C Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,2760000.00,4.90,2.00,3.00,Kos Putri,12.60,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini Gracia Tipe C Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1255000.00,0.00,0.00,2.00,Kos Campur,5.98,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Kost Singgahsini Graha 12 Tipe A Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,1925000.00,4.80,48.00,81.00,Kos Campur,8.00,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini Graha Kusumo Menteng Dalam Tipe A Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1800000.00,4.10,8.00,15.00,Kos Campur,9.00,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
Kost Singgahsini Green House Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Kost Singgahsini Green House Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Kost Singgahsini Green House Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Kost Singgahsini Green House Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Kost Singgahsini Green House Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Kost Singgahsini Green House Tipe C Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,1165000.00,4.80,5.00,9.00,Kos Putri,8.10,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1
Kost Singgahsini Greenhome Tipe A Bendungan Hilir Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,3375000.00,4.80,6.00,11.00,Kos Campur,15.75,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini Greenhome Tipe B Bendungan Hilir Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,3175000.00,4.60,43.00,76.00,Kos Campur,12.00,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Greenhome Tipe C Bendungan Hilir Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,2825000.00,4.60,47.00,94.00,Kos Campur,9.00,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Griya Batang Agam Tipe A Pancoran Jakarta Selatan,Jakarta Selatan,Pancoran,0.00,3025000.00,4.60,4.00,3.00,Kos Campur,21.00,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
Kost Singgahsini Griya Dami Tipe A Cilandak Jakarta Selatan,Jakarta Selatan,Cilandak,0.00,2545000.00,4.80,15.00,21.00,Kos Campur,12.00,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Griya Gading Bricelle Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,1925000.00,5.00,3.00,6.00,Kos Campur,10.50,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
