region,location,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi,is_discount
Jakarta Utara,Kecamatan Penjaringan,0.0,1700000.0,0.0,0.0,0.0,Kos Putri,6.72,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
Jakarta Utara,Kecamatan Penjaringan,0.0,2500000.0,0.0,0.0,0.0,Kos Putri,6.72,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
Jakarta Utara,Kecamatan Penjaringan,0.0,1700000.0,0.0,0.0,0.0,Kos Putri,9.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0
Jakarta Barat,Taman Sari,2.0,2800000.0,4.9,1.0,4.0,Kos Campur,14.0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Jakarta Pusat,Cempaka Putih,0.0,3000000.0,0.0,0.0,1.0,Kos Campur,16.0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
Jakarta Pusat,Cempaka Putih,3.0,3500000.0,0.0,0.0,0.0,Kos Campur,12.0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
Jakarta Pusat,Cempaka Putih,3.0,4000000.0,0.0,0.0,0.0,Kos Campur,24.0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
Jakarta Selatan,Kecamatan Pesanggrahan,1.0,2100000.0,0.0,0.0,0.0,Kos Putri,23.099999999999998,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1
Jakarta Utara,Kelapa Gading,0.0,1400000.0,0.0,0.0,0.0,Kos Putri,9.0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0
Jakarta Timur,Kecamatan Pulo Gadung,1.0,3650000.0,5.0,3.0,7.0,Kos Campur,20.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
Jakarta Utara,Kecamatan Kelapa Gading,0.0,2000000.0,0.0,0.0,0.0,Kos Campur,9.0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
Jakarta Utara,Kelapa Gading,0.0,1900000.0,4.0,2.0,14.0,Kos Campur,9.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0
Jakarta Timur,Pulo Gadung,0.0,2650000.0,0.0,0.0,0.0,Kos Campur,15.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
Jakarta Utara,Tanjung Priok,0.0,1400000.0,0.0,0.0,5.0,Kos Campur,9.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
Jakarta Utara,Kelapa Gading,0.0,885000.0,0.0,0.0,0.0,Kos Campur,9.0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
Jakarta Utara,Kelapa Gading,1.0,1399999.0,0.0,0.0,0.0,Kos Campur,9.0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
Jakarta Barat,Kecamatan Palmerah,3.0,2650000.0,0.0,0.0,0.0,Kos Campur,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
Jakarta Pusat,Tanah Abang,1.0,2600000.0,0.0,0.0,2.0,Kos Campur,9.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
Jakarta Timur,Kramat Jati,1.0,1300000.0,0.0,0.0,3.0,Kos Campur,7.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
Jakarta Timur,Kecamatan Kramat jati,3.0,1550000.0,0.0,0.0,2.0,Kos Campur,21.0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Jakarta Utara,Kelapa Gading,1.0,1300000.0,0.0,0.0,0.0,Kos Campur,9.0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0
Jakarta Utara,Kecamatan Tanjung Priok,0.0,700000.0,0.0,0.0,2.0,Kos Campur,9.0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Jakarta Timur,Kecamatan Pulo Gadung,0.0,1005000.0,0.0,0.0,0.0,Kos Putra,6.0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Jakarta Utara,Tanjung Priok,0.0,700000.0,0.0,0.0,0.0,Kos Campur,12.0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Jakarta Utara,Kecamatan Tanjung Priok,0.0,1300000.0,3.1,6.0,0.0,Kos Campur,12.0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
Jakarta Utara,Tanjung Priok,0.0,1300000.0,1.3,1.0,3.0,Kos Campur,12.0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Jakarta Utara,Kecamatan Tanjung Priok,0.0,1100000.0,0.0,0.0,4.0,Kos Campur,5.0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
Jakarta Timur,Kecamatan Cipayung,2.0,900000.0,0.0,0.0,0.0,Kos Putri,12.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Jakarta Utara,Penjaringan,1.0,1700000.0,0.0,0.0,0.0,Kos Campur,12.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Jakarta Barat,Grogol Petamburan,1.0,2225000.0,4.3,3.0,9.0,Kos Campur,12.0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0
Jakarta Pusat,Senen,0.0,1600000.0,0.0,0.0,0.0,Kos Campur,5.76,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Barat,Kecamatan Palmerah,2.0,2250000.0,5.0,2.0,14.0,Kos Campur,15.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0
Jakarta Pusat,Kecamatan Cempaka Putih,0.0,2350000.0,0.0,0.0,0.0,Kos Putri,17.5,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
Jakarta Utara,Kelapa Gading,2.0,1050000.0,0.0,0.0,1.0,Kos Putra,6.6000000000000005,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Jakarta Selatan,Kecamatan Mampang Prapatan,1.0,1100000.0,0.0,0.0,1.0,Kos Putri,6.0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
Jakarta Utara,Kelapa Gading,0.0,1300000.0,0.0,0.0,4.0,Kos Campur,7.5,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Jakarta Timur,Matraman,1.0,1650000.0,0.0,0.0,5.0,Kos Putri,9.0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1
Jakarta Barat,Kebon Jeruk,2.0,2000000.0,4.9,1.0,4.0,Kos Putri,7.199999999999999,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Jakarta Timur,Pulo Gadung,0.0,1400000.0,0.0,0.0,4.0,Kos Putri,9.0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
Jakarta Utara,Kecamatan Kelapa Gading,2.0,2500000.0,0.0,0.0,0.0,Kos Putri,12.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
Jakarta Timur,Pulo Gadung,0.0,1200000.0,0.0,0.0,0.0,Kos Campur,12.0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0
Jakarta Utara,Tanjung Priok,0.0,1100000.0,0.0,0.0,0.0,Kos Campur,12.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Jakarta Utara,Kecamatan Tanjung Priok,1.0,1100000.0,0.0,0.0,2.0,Kos Campur,18.0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
Jakarta Timur,Matraman,1.0,950000.0,0.0,0.0,0.0,Kos Putri,9.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Jakarta Timur,Pulo Gadung,1.0,1200000.0,0.0,0.0,0.0,Kos Putri,9.0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
Jakarta Timur,Pulo Gadung,1.0,1200000.0,0.0,0.0,0.0,Kos Putri,9.0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
Jakarta Timur,Duren Sawit,1.0,1600000.0,0.0,0.0,0.0,Kos Campur,15.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
Jakarta Timur,Duren Sawit,1.0,1600000.0,0.0,0.0,0.0,Kos Campur,15.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
Jakarta Timur,Duren Sawit,1.0,1600000.0,0.0,0.0,0.0,Kos Campur,15.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
Jakarta Timur,Duren Sawit,1.0,1600000.0,0.0,0.0,0.0,Kos Campur,15.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
Jakarta Timur,Duren Sawit,1.0,1600000.0,0.0,0.0,0.0,Kos Campur,15.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
Jakarta Timur,Duren Sawit,1.0,1300000.0,0.0,0.0,1.0,Kos Putri,12.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
Jakarta Barat,Cengkareng,3.0,2300000.0,5.0,2.0,7.0,Kos Campur,16.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0
Jakarta Utara,Kelapa Gading,3.0,2100000.0,5.0,1.0,7.0,Kos Campur,11.61,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
Jakarta Utara,Kelapa Gading,0.0,2400000.0,0.0,0.0,0.0,Kos Campur,11.61,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0
Jakarta Utara,Kecamatan Kelapa Gading,1.0,1900000.0,0.0,0.0,1.0,Kos Campur,12.0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
Jakarta Timur,Kecamatan Pulo Gadung,3.0,1250000.0,0.0,0.0,0.0,Kos Putri,9.0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
Jakarta Timur,Kecamatan Pulo Gadung,3.0,1250000.0,0.0,0.0,0.0,Kos Putri,9.0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
Jakarta Timur,Kecamatan Pulo Gadung,3.0,1250000.0,0.0,0.0,0.0,Kos Putri,9.0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
Jakarta Timur,Kecamatan Pulo Gadung,3.0,1250000.0,0.0,0.0,0.0,Kos Putri,9.0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
Jakarta Timur,Kecamatan Pulo Gadung,3.0,1250000.0,0.0,0.0,0.0,Kos Putri,9.0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
Jakarta Timur,Jatinegara,1.0,1850000.0,5.0,1.0,5.0,Kos Putra,6.0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0
Jakarta Barat,Kecamatan Cengkareng,0.0,1500000.0,0.0,0.0,0.0,Kos Campur,9.0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
Jakarta Barat,Kecamatan Kalideres,2.0,1400000.0,0.0,0.0,1.0,Kos Campur,9.0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Jakarta Utara,Kecamatan Kelapa Gading,2.0,2000000.0,0.0,0.0,0.0,Kos Putri,12.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0
Jakarta Pusat,Kecamatan Johar Baru,1.0,1000000.0,0.0,0.0,0.0,Kos Campur,12.0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0
Jakarta Timur,Cakung,2.0,950000.0,0.0,0.0,0.0,Kos Putra,5.0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
Jakarta Utara,Tanjung Priok,0.0,2500000.0,0.0,0.0,0.0,Kos Campur,7.5,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0
Jakarta Utara,Tanjung Priok,0.0,2000000.0,0.0,0.0,0.0,Kos Campur,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jakarta Pusat,Cempaka Putih,0.0,1400000.0,4.5,2.0,2.0,Kos Campur,9.0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
Jakarta Timur,Pulo Gadung,1.0,1200000.0,0.0,0.0,0.0,Kos Putra,13.75,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Jakarta Timur,Pulo Gadung,1.0,1200000.0,0.0,0.0,0.0,Kos Putra,13.75,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Jakarta Timur,Pulo Gadung,1.0,1200000.0,0.0,0.0,0.0,Kos Putra,13.75,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Jakarta Timur,Pulo Gadung,1.0,1200000.0,0.0,0.0,0.0,Kos Putra,13.75,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Jakarta Timur,Pulo Gadung,1.0,1200000.0,0.0,0.0,0.0,Kos Putra,13.75,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Jakarta Timur,Kramat Jati,1.0,1800000.0,4.0,2.0,6.0,Kos Campur,12.0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Jakarta Utara,Tanjung Priok,0.0,2000000.0,0.0,0.0,6.0,Kos Campur,12.0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Utara,Tanjung Priok,2.0,650000.0,0.0,0.0,8.0,Kos Campur,9.0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
Jakarta Utara,Kelapa Gading,0.0,1850000.0,0.0,0.0,4.0,Kos Campur,12.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
Jakarta Utara,Kelapa Gading,2.0,1400000.0,0.0,0.0,0.0,Kos Campur,9.899999999999999,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
Jakarta Utara,Kelapa Gading,0.0,2500000.0,0.0,0.0,6.0,Kos Campur,16.0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Jakarta Barat,Grogol Petamburan,1.0,2600000.0,0.0,0.0,0.0,Kos Putri,14.28,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0
Jakarta Timur,Duren Sawit,0.0,2500000.0,0.0,0.0,10.0,Kos Campur,25.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
Jakarta Utara,Tanjung Priok,2.0,1600000.0,0.0,0.0,0.0,Kos Campur,9.0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Jakarta Pusat,Kecamatan Senen,0.0,3200000.0,0.0,0.0,2.0,Kos Campur,16.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0
Jakarta Pusat,Kecamatan Kemayoran,1.0,2400000.0,0.0,0.0,0.0,Kos Campur,12.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
Jakarta Timur,Kecamatan Pulo Gadung,0.0,1100000.0,0.0,0.0,0.0,Kos Putra,7.040000000000001,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Jakarta Utara,Kecamatan Kelapa Gading,1.0,1600000.0,0.0,0.0,2.0,Kos Campur,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,Pasar Minggu,2.0,4200000.0,4.6,7.0,12.0,Kos Campur,19.25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0
Jakarta Utara,Kelapa Gading,0.0,1500000.0,0.0,0.0,3.0,Kos Campur,9.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
Jakarta Utara,Kecamatan Pademangan,1.0,1800000.0,0.0,0.0,1.0,Kos Campur,9.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1
Jakarta Selatan,Kecamatan Kebayoran Baru,2.0,3000000.0,3.0,3.0,15.0,Kos Campur,16.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1
Jakarta Utara,Koja,0.0,1600000.0,0.0,0.0,0.0,Kos Putri,12.0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
Jakarta Pusat,Kecamatan Cempaka Putih,1.0,1100000.0,0.0,0.0,1.0,Kos Campur,9.0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Jakarta Barat,Grogol Petamburan,0.0,3800000.0,0.0,0.0,0.0,Kos Campur,12.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
Jakarta Barat,Kecamatan Kembangan,0.0,2750000.0,0.0,0.0,3.0,Kos Campur,16.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
Jakarta Timur,Pulo Gadung,1.0,1600000.0,0.0,0.0,0.0,Kos Campur,12.0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
Jakarta Timur,Kramat Jati,0.0,650000.0,0.0,0.0,0.0,Kos Putri,9.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
Jakarta Barat,Cengkareng,0.0,2233000.0,4.8,4.0,13.0,Kos Campur,12.15,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
Jakarta Barat,Cengkareng,1.0,1975000.0,4.5,8.0,18.0,Kos Campur,8.399999999999999,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
Jakarta Barat,Cengkareng,2.0,1875000.0,4.5,20.0,57.0,Kos Campur,7.5,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
Jakarta Barat,Cengkareng,2.0,1957000.0,0.0,0.0,4.0,Kos Campur,16.0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Barat,Cengkareng,3.0,1727000.0,0.0,0.0,6.0,Kos Campur,7.68,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Utara,Kecamatan Kelapa Gading,1.0,1865000.0,4.9,5.0,6.0,Kos Campur,10.5,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Utara,Kecamatan Kelapa Gading,2.0,1875000.0,4.8,60.0,102.0,Kos Campur,9.0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Utara,Kecamatan Kelapa Gading,0.0,1725000.0,4.8,14.0,29.0,Kos Campur,6.8999999999999995,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Barat,Cengkareng,0.0,1830000.0,4.8,22.0,40.0,Kos Putri,6.8999999999999995,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
Jakarta Barat,Cengkareng,1.0,2525000.0,4.6,9.0,10.0,Kos Putri,18.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Barat,Cengkareng,2.0,1911000.0,4.4,13.0,21.0,Kos Putri,7.26,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Barat,Palmerah,0.0,2685000.0,5.0,1.0,7.0,Kos Campur,14.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Jakarta Barat,Palmerah,0.0,2233000.0,4.3,6.0,25.0,Kos Campur,11.2,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Selatan,Cilandak,0.0,1652500.0,4.6,7.0,16.0,Kos Campur,8.32,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Cilandak,0.0,1675000.0,4.9,3.0,6.0,Kos Campur,9.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Jakarta Barat,Kali Deres,0.0,1875000.0,4.8,8.0,15.0,Kos Putri,12.8,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
Jakarta Barat,Kali Deres,1.0,1725000.0,4.6,11.0,18.0,Kos Putri,11.520000000000001,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Timur,Makasar,0.0,1406000.0,4.9,28.0,54.0,Kos Putra,5.28,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
Jakarta Timur,Makasar,1.0,1282500.0,4.9,19.0,32.0,Kos Putra,5.28,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
Jakarta Timur,Makasar,0.0,950000.0,4.8,21.0,27.0,Kos Putra,5.28,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
Jakarta Selatan,Pancoran,0.0,2141000.0,4.9,2.0,15.0,Kos Campur,12.25,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
Jakarta Selatan,Kecamatan Cilandak,1.0,2125000.0,4.9,21.0,38.0,Kos Campur,7.4399999999999995,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0
Jakarta Timur,Pasar Rebo,1.0,1156600.0,4.9,3.0,6.0,Kos Putri,12.25,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1
Jakarta Pusat,Tanah Abang,0.0,1995000.0,4.6,9.0,28.0,Kos Campur,12.96,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Pusat,Tanah Abang,0.0,1393000.0,4.6,21.0,49.0,Kos Campur,5.25,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1725000.0,4.9,5.0,11.0,Kos Putri,10.8,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
